id_transacao,id_cliente
trx_3903,cli_6
trx_3904,cli_460
trx_3905,cli_3
trx_3906,cli_250
trx_3907,cli_181
trx_3908,cli_465
trx_3909,cli_103
trx_3910,cli_466
trx_3911,cli_463
trx_3912,cli_51
trx_3913,cli_81
trx_3914,cli_335
trx_3915,cli_47
trx_3916,cli_350
trx_3917,cli_216
trx_3918,cli_321
trx_3919,cli_365
trx_3920,cli_380
trx_3921,cli_181
trx_3922,cli_242
trx_3923,cli_219
trx_3924,cli_207
trx_3925,cli_126
trx_3926,cli_181
trx_3927,cli_355
trx_3928,cli_428
trx_3929,cli_295
trx_3930,cli_34
trx_3931,cli_279
trx_3932,cli_162
trx_3933,cli_349
trx_3934,cli_420
trx_3935,cli_202
trx_3936,cli_364
trx_3937,cli_161
trx_3938,cli_229
trx_3939,cli_358
trx_3940,cli_407
trx_3941,cli_348
trx_3942,cli_3
trx_3943,cli_360
trx_3944,cli_433
trx_3945,cli_477
trx_3946,cli_77
trx_3947,cli_151
trx_3948,cli_357
trx_3949,cli_115
trx_3950,cli_353
trx_3951,cli_35
trx_3952,cli_334
trx_3953,cli_290
trx_3954,cli_284
trx_3955,cli_35
trx_3956,cli_323
trx_3957,cli_462
trx_3958,cli_394
trx_3959,cli_54
trx_3960,cli_48
trx_3961,cli_462
trx_3962,cli_312
trx_3963,cli_468
trx_3964,cli_354
trx_3965,cli_342
trx_3966,cli_54
trx_3967,cli_311
trx_3968,cli_329
trx_3969,cli_259
trx_3970,cli_364
trx_3971,cli_408
trx_3972,cli_129
trx_3973,cli_485
trx_3974,cli_402
trx_3975,cli_87
trx_3976,cli_391
trx_3977,cli_319
trx_3978,cli_389
trx_3979,cli_339
trx_3980,cli_269
trx_3981,cli_359
trx_3982,cli_453
trx_3983,cli_459
trx_3984,cli_360
trx_3985,cli_125
trx_3986,cli_326
trx_3987,cli_184
trx_3988,cli_364
trx_3989,cli_29
trx_3990,cli_207
trx_3991,cli_7
trx_3992,cli_141
trx_3993,cli_303
trx_3994,cli_211
trx_3995,cli_283
trx_3996,cli_389
trx_3997,cli_413
trx_3998,cli_131
trx_3999,cli_355
trx_4000,cli_322
trx_4001,cli_393
trx_4002,cli_101
trx_4003,cli_282
trx_4004,cli_465
trx_4005,cli_428
trx_4006,cli_74
trx_4007,cli_99
trx_4008,cli_231
trx_4009,cli_290
trx_4010,cli_235
trx_4011,cli_268
trx_4012,cli_375
trx_4013,cli_54
trx_4014,cli_253
trx_4015,cli_214
trx_4016,cli_298
trx_4017,cli_328
trx_4018,cli_323
trx_4019,cli_298
trx_4020,cli_295
trx_4021,cli_369
trx_4022,cli_158
trx_4023,cli_258
trx_4024,cli_227
trx_4025,cli_376
trx_4026,cli_144
trx_4027,cli_79
trx_4028,cli_38
trx_4029,cli_193
trx_4030,cli_196
trx_4031,cli_96
trx_4032,cli_245
trx_4033,cli_332
trx_4034,cli_75
trx_4035,cli_402
trx_4036,cli_252
trx_4037,cli_277
trx_4038,cli_487
trx_4039,cli_7
trx_4040,cli_363
trx_4041,cli_451
trx_4042,cli_198
trx_4043,cli_251
trx_4044,cli_495
trx_4045,cli_383
trx_4046,cli_469
trx_4047,cli_17
trx_4048,cli_389
trx_4049,cli_241
trx_4050,cli_252
trx_4051,cli_3
trx_4052,cli_372
trx_4053,cli_424
trx_4054,cli_236
trx_4055,cli_178
trx_4056,cli_11
trx_4057,cli_367
trx_4058,cli_292
trx_4059,cli_257
trx_4060,cli_258
trx_4061,cli_428
trx_4062,cli_84
trx_4063,cli_294
trx_4064,cli_332
trx_4065,cli_111
trx_4066,cli_437
trx_4067,cli_205
trx_4068,cli_221
trx_4069,cli_17
trx_4070,cli_12
trx_4071,cli_269
trx_4072,cli_40
trx_4073,cli_39
trx_4074,cli_88
trx_4075,cli_100
trx_4076,cli_218
trx_4077,cli_214
trx_4078,cli_454
trx_4079,cli_303
trx_4080,cli_9
trx_4081,cli_216
trx_4082,cli_120
trx_4083,cli_309
trx_4084,cli_162
trx_4085,cli_151
trx_4086,cli_304
trx_4087,cli_425
trx_4088,cli_458
trx_4089,cli_83
trx_4090,cli_201
trx_4091,cli_49
trx_4092,cli_148
trx_4093,cli_411
trx_4094,cli_219
trx_4095,cli_438
trx_4096,cli_154
trx_4097,cli_96
trx_4098,cli_323
trx_4099,cli_98
trx_4100,cli_339
trx_4101,cli_389
trx_4102,cli_185
trx_4103,cli_133
trx_4104,cli_315
trx_4105,cli_336
trx_4106,cli_146
trx_4107,cli_112
trx_4108,cli_444
trx_4109,cli_16
trx_4110,cli_432
trx_4111,cli_386
trx_4112,cli_365
trx_4113,cli_33
trx_4114,cli_61
trx_4115,cli_443
trx_4116,cli_195
trx_4117,cli_86
trx_4118,cli_378
trx_4119,cli_122
trx_4120,cli_253
trx_4121,cli_126
trx_4122,cli_337
trx_4123,cli_161
trx_4124,cli_412
trx_4125,cli_315
trx_4126,cli_171
trx_4127,cli_398
trx_4128,cli_300
trx_4129,cli_330
trx_4130,cli_358
trx_4131,cli_251
trx_4132,cli_8
trx_4133,cli_250
trx_4134,cli_238
trx_4135,cli_34
trx_4136,cli_265
trx_4137,cli_103
trx_4138,cli_421
trx_4139,cli_382
trx_4140,cli_156
trx_4141,cli_173
trx_4142,cli_197
trx_4143,cli_210
trx_4144,cli_217
trx_4145,cli_200
trx_4146,cli_232
trx_4147,cli_115
trx_4148,cli_495
trx_4149,cli_300
trx_4150,cli_76
trx_4151,cli_217
trx_4152,cli_491
trx_4153,cli_373
trx_4154,cli_52
trx_4155,cli_83
trx_4156,cli_257
trx_4157,cli_131
trx_4158,cli_198
trx_4159,cli_274
trx_4160,cli_354
trx_4161,cli_394
trx_4162,cli_82
trx_4163,cli_415
trx_4164,cli_248
trx_4165,cli_397
trx_4166,cli_432
trx_4167,cli_68
trx_4168,cli_408
trx_4169,cli_141
trx_4170,cli_422
trx_4171,cli_139
trx_4172,cli_379
trx_4173,cli_432
trx_4174,cli_339
trx_4175,cli_373
trx_4176,cli_372
trx_4177,cli_273
trx_4178,cli_256
trx_4179,cli_362
trx_4180,cli_3
trx_4181,cli_267
trx_4182,cli_409
trx_4183,cli_415
trx_4184,cli_356
trx_4185,cli_334
trx_4186,cli_307
trx_4187,cli_354
trx_4188,cli_89
trx_4189,cli_14
trx_4190,cli_135
trx_4191,cli_219
trx_4192,cli_285
trx_4193,cli_181
trx_4194,cli_490
trx_4195,cli_126
trx_4196,cli_125
trx_4197,cli_491
trx_4198,cli_194
trx_4199,cli_197
trx_4200,cli_350
trx_4201,cli_217
trx_4202,cli_7
trx_4203,cli_230
trx_4204,cli_190
trx_4205,cli_92
trx_4206,cli_144
trx_4207,cli_15
trx_4208,cli_112
trx_4209,cli_300
trx_4210,cli_195
trx_4211,cli_393
trx_4212,cli_463
trx_4213,cli_402
trx_4214,cli_422
trx_4215,cli_305
trx_4216,cli_204
trx_4217,cli_315
trx_4218,cli_67
trx_4219,cli_126
trx_4220,cli_159
trx_4221,cli_465
trx_4222,cli_335
trx_4223,cli_344
trx_4224,cli_497
trx_4225,cli_447
trx_4226,cli_463
trx_4227,cli_341
trx_4228,cli_151
trx_4229,cli_283
trx_4230,cli_150
trx_4231,cli_62
trx_4232,cli_373
trx_4233,cli_382
trx_4234,cli_183
trx_4235,cli_212
trx_4236,cli_72
trx_4237,cli_321
trx_4238,cli_421
trx_4239,cli_283
trx_4240,cli_153
trx_4241,cli_187
trx_4242,cli_59
trx_4243,cli_255
trx_4244,cli_474
trx_4245,cli_182
trx_4246,cli_383
trx_4247,cli_24
trx_4248,cli_404
trx_4249,cli_485
trx_4250,cli_24
trx_4251,cli_313
trx_4252,cli_37
trx_4253,cli_301
trx_4254,cli_458
trx_4255,cli_475
trx_4256,cli_368
trx_4257,cli_99
trx_4258,cli_387
trx_4259,cli_146
trx_4260,cli_445
trx_4261,cli_279
trx_4262,cli_469
trx_4263,cli_54
trx_4264,cli_495
trx_4265,cli_408
trx_4266,cli_71
trx_4267,cli_242
trx_4268,cli_126
trx_4269,cli_467
trx_4270,cli_320
trx_4271,cli_253
trx_4272,cli_67
trx_4273,cli_395
trx_4274,cli_152
trx_4275,cli_148
trx_4276,cli_402
trx_4277,cli_225
trx_4278,cli_325
trx_4279,cli_179
trx_4280,cli_309
trx_4281,cli_418
trx_4282,cli_2
trx_4283,cli_288
trx_4284,cli_200
trx_4285,cli_6
trx_4286,cli_360
trx_4287,cli_154
trx_4288,cli_256
trx_4289,cli_167
trx_4290,cli_401
trx_4291,cli_162
trx_4292,cli_336
trx_4293,cli_294
trx_4294,cli_379
trx_4295,cli_10
trx_4296,cli_356
trx_4297,cli_300
trx_4298,cli_458
trx_4299,cli_130
trx_4300,cli_204
trx_4301,cli_435
trx_4302,cli_315
trx_4303,cli_91
trx_4304,cli_313
trx_4305,cli_485
trx_4306,cli_437
trx_4307,cli_110
trx_4308,cli_289
trx_4309,cli_246
trx_4310,cli_411
trx_4311,cli_60
trx_4312,cli_449
trx_4313,cli_376
trx_4314,cli_109
trx_4315,cli_449
trx_4316,cli_420
trx_4317,cli_399
trx_4318,cli_455
trx_4319,cli_231
trx_4320,cli_124
trx_4321,cli_202
trx_4322,cli_428
trx_4323,cli_270
trx_4324,cli_259
trx_4325,cli_22
trx_4326,cli_199
trx_4327,cli_79
trx_4328,cli_271
trx_4329,cli_343
trx_4330,cli_52
trx_4331,cli_265
trx_4332,cli_417
trx_4333,cli_401
trx_4334,cli_52
trx_4335,cli_271
trx_4336,cli_383
trx_4337,cli_227
trx_4338,cli_445
trx_4339,cli_179
trx_4340,cli_370
trx_4341,cli_312
trx_4342,cli_199
trx_4343,cli_191
trx_4344,cli_467
trx_4345,cli_22
trx_4346,cli_39
trx_4347,cli_397
trx_4348,cli_335
trx_4349,cli_229
trx_4350,cli_17
trx_4351,cli_487
trx_4352,cli_498
trx_4353,cli_221
trx_4354,cli_163
trx_4355,cli_483
trx_4356,cli_422
trx_4357,cli_359
trx_4358,cli_168
trx_4359,cli_0
trx_4360,cli_336
trx_4361,cli_347
trx_4362,cli_253
trx_4363,cli_198
trx_4364,cli_211
trx_4365,cli_169
trx_4366,cli_151
trx_4367,cli_372
trx_4368,cli_64
trx_4369,cli_17
trx_4370,cli_89
trx_4371,cli_13
trx_4372,cli_18
trx_4373,cli_81
trx_4374,cli_248
trx_4375,cli_108
trx_4376,cli_6
trx_4377,cli_319
trx_4378,cli_1
trx_4379,cli_262
trx_4380,cli_27
trx_4381,cli_347
trx_4382,cli_489
trx_4383,cli_336
trx_4384,cli_285
trx_4385,cli_253
trx_4386,cli_84
trx_4387,cli_484
trx_4388,cli_200
trx_4389,cli_291
trx_4390,cli_371
trx_4391,cli_277
trx_4392,cli_334
trx_4393,cli_77
trx_4394,cli_410
trx_4395,cli_209
trx_4396,cli_125
trx_4397,cli_9
trx_4398,cli_239
trx_4399,cli_277
trx_4400,cli_406
trx_4401,cli_307
trx_4402,cli_169
trx_4403,cli_168
trx_4404,cli_303
trx_4405,cli_324
trx_4406,cli_434
trx_4407,cli_472
trx_4408,cli_256
trx_4409,cli_471
trx_4410,cli_352
trx_4411,cli_249
trx_4412,cli_183
trx_4413,cli_228
trx_4414,cli_326
trx_4415,cli_407
trx_4416,cli_398
trx_4417,cli_202
trx_4418,cli_171
trx_4419,cli_80
trx_4420,cli_48
trx_4421,cli_214
trx_4422,cli_176
trx_4423,cli_451
trx_4424,cli_94
trx_4425,cli_117
trx_4426,cli_97
trx_4427,cli_73
trx_4428,cli_36
trx_4429,cli_329
trx_4430,cli_425
trx_4431,cli_186
trx_4432,cli_383
trx_4433,cli_458
trx_4434,cli_478
trx_4435,cli_265
trx_4436,cli_234
trx_4437,cli_357
trx_4438,cli_308
trx_4439,cli_425
trx_4440,cli_391
trx_4441,cli_330
trx_4442,cli_339
trx_4443,cli_407
trx_4444,cli_306
trx_4445,cli_70
trx_4446,cli_443
trx_4447,cli_148
trx_4448,cli_363
trx_4449,cli_436
trx_4450,cli_261
trx_4451,cli_286
trx_4452,cli_139
trx_4453,cli_356
trx_4454,cli_396
trx_4455,cli_304
trx_4456,cli_30
trx_4457,cli_264
trx_4458,cli_154
trx_4459,cli_115
trx_4460,cli_436
trx_4461,cli_208
trx_4462,cli_114
trx_4463,cli_50
trx_4464,cli_71
trx_4465,cli_410
trx_4466,cli_127
trx_4467,cli_423
trx_4468,cli_248
trx_4469,cli_317
trx_4470,cli_313
trx_4471,cli_142
trx_4472,cli_166
trx_4473,cli_69
trx_4474,cli_479
trx_4475,cli_495
trx_4476,cli_7
trx_4477,cli_162
trx_4478,cli_62
trx_4479,cli_286
trx_4480,cli_233
trx_4481,cli_217
trx_4482,cli_425
trx_4483,cli_343
trx_4484,cli_370
trx_4485,cli_252
trx_4486,cli_193
trx_4487,cli_296
trx_4488,cli_256
trx_4489,cli_329
trx_4490,cli_241
trx_4491,cli_470
trx_4492,cli_288
trx_4493,cli_107
trx_4494,cli_36
trx_4495,cli_379
trx_4496,cli_312
trx_4497,cli_10
trx_4498,cli_83
trx_4499,cli_217
trx_4500,cli_237
trx_4501,cli_46
trx_4502,cli_449
trx_4503,cli_344
trx_4504,cli_378
trx_4505,cli_131
trx_4506,cli_210
trx_4507,cli_204
trx_4508,cli_82
trx_4509,cli_76
trx_4510,cli_438
trx_4511,cli_139
trx_4512,cli_127
trx_4513,cli_65
trx_4514,cli_420
trx_4515,cli_241
trx_4516,cli_150
trx_4517,cli_54
trx_4518,cli_146
trx_4519,cli_66
trx_4520,cli_471
trx_4521,cli_150
trx_4522,cli_3
trx_4523,cli_17
trx_4524,cli_11
trx_4525,cli_255
trx_4526,cli_34
trx_4527,cli_410
trx_4528,cli_42
trx_4529,cli_77
trx_4530,cli_350
trx_4531,cli_322
trx_4532,cli_452
trx_4533,cli_319
trx_4534,cli_348
trx_4535,cli_358
trx_4536,cli_51
trx_4537,cli_16
trx_4538,cli_210
trx_4539,cli_226
trx_4540,cli_32
trx_4541,cli_327
trx_4542,cli_435
trx_4543,cli_484
trx_4544,cli_418
trx_4545,cli_403
trx_4546,cli_336
trx_4547,cli_300
trx_4548,cli_76
trx_4549,cli_67
trx_4550,cli_49
trx_4551,cli_441
trx_4552,cli_157
trx_4553,cli_197
trx_4554,cli_257
trx_4555,cli_462
trx_4556,cli_376
trx_4557,cli_33
trx_4558,cli_435
trx_4559,cli_211
trx_4560,cli_271
trx_4561,cli_379
trx_4562,cli_426
trx_4563,cli_63
trx_4564,cli_496
trx_4565,cli_476
trx_4566,cli_154
trx_4567,cli_320
trx_4568,cli_268
trx_4569,cli_39
trx_4570,cli_159
trx_4571,cli_322
trx_4572,cli_13
trx_4573,cli_375
trx_4574,cli_119
trx_4575,cli_313
trx_4576,cli_347
trx_4577,cli_45
trx_4578,cli_345
trx_4579,cli_468
trx_4580,cli_381
trx_4581,cli_109
trx_4582,cli_370
trx_4583,cli_458
trx_4584,cli_218
trx_4585,cli_491
trx_4586,cli_442
trx_4587,cli_120
trx_4588,cli_448
trx_4589,cli_288
trx_4590,cli_45
trx_4591,cli_337
trx_4592,cli_380
trx_4593,cli_53
trx_4594,cli_321
trx_4595,cli_387
trx_4596,cli_53
trx_4597,cli_369
trx_4598,cli_3
trx_4599,cli_400
trx_4600,cli_239
trx_4601,cli_79
trx_4602,cli_200
trx_4603,cli_473
trx_4604,cli_201
trx_4605,cli_255
trx_4606,cli_198
trx_4607,cli_72
trx_4608,cli_438
trx_4609,cli_175
trx_4610,cli_218
trx_4611,cli_223
trx_4612,cli_432
trx_4613,cli_406
trx_4614,cli_282
trx_4615,cli_280
trx_4616,cli_92
trx_4617,cli_151
trx_4618,cli_79
trx_4619,cli_207
trx_4620,cli_91
trx_4621,cli_19
trx_4622,cli_52
trx_4623,cli_82
trx_4624,cli_73
trx_4625,cli_409
trx_4626,cli_443
trx_4627,cli_129
trx_4628,cli_258
trx_4629,cli_358
trx_4630,cli_183
trx_4631,cli_65
trx_4632,cli_152
trx_4633,cli_364
trx_4634,cli_195
trx_4635,cli_14
trx_4636,cli_209
trx_4637,cli_134
trx_4638,cli_383
trx_4639,cli_474
trx_4640,cli_81
trx_4641,cli_70
trx_4642,cli_476
trx_4643,cli_296
trx_4644,cli_381
trx_4645,cli_443
trx_4646,cli_171
trx_4647,cli_122
trx_4648,cli_288
trx_4649,cli_449
trx_4650,cli_209
trx_4651,cli_493
trx_4652,cli_406
trx_4653,cli_63
trx_4654,cli_389
trx_4655,cli_62
trx_4656,cli_381
trx_4657,cli_426
trx_4658,cli_408
trx_4659,cli_466
trx_4660,cli_7
trx_4661,cli_244
trx_4662,cli_164
trx_4663,cli_473
trx_4664,cli_92
trx_4665,cli_442
trx_4666,cli_283
trx_4667,cli_308
trx_4668,cli_375
trx_4669,cli_198
trx_4670,cli_123
trx_4671,cli_54
trx_4672,cli_419
trx_4673,cli_189
trx_4674,cli_142
trx_4675,cli_309
trx_4676,cli_316
trx_4677,cli_96
trx_4678,cli_309
trx_4679,cli_196
trx_4680,cli_284
trx_4681,cli_80
trx_4682,cli_108
trx_4683,cli_282
trx_4684,cli_208
trx_4685,cli_114
trx_4686,cli_451
trx_4687,cli_240
trx_4688,cli_395
trx_4689,cli_381
trx_4690,cli_278
trx_4691,cli_305
trx_4692,cli_330
trx_4693,cli_483
trx_4694,cli_203
trx_4695,cli_200
trx_4696,cli_343
trx_4697,cli_465
trx_4698,cli_154
trx_4699,cli_314
trx_4700,cli_264
trx_4701,cli_288
trx_4702,cli_69
trx_4703,cli_178
trx_4704,cli_480
trx_4705,cli_167
trx_4706,cli_5
trx_4707,cli_131
trx_4708,cli_258
trx_4709,cli_140
trx_4710,cli_281
trx_4711,cli_289
trx_4712,cli_204
trx_4713,cli_180
trx_4714,cli_46
trx_4715,cli_391
trx_4716,cli_331
trx_4717,cli_135
trx_4718,cli_402
trx_4719,cli_232
trx_4720,cli_201
trx_4721,cli_31
trx_4722,cli_276
trx_4723,cli_191
trx_4724,cli_406
trx_4725,cli_90
trx_4726,cli_344
trx_4727,cli_70
trx_4728,cli_297
trx_4729,cli_34
trx_4730,cli_385
trx_4731,cli_219
trx_4732,cli_198
trx_4733,cli_105
trx_4734,cli_487
trx_4735,cli_331
trx_4736,cli_51
trx_4737,cli_16
trx_4738,cli_341
trx_4739,cli_8
trx_4740,cli_179
trx_4741,cli_2
trx_4742,cli_277
trx_4743,cli_181
trx_4744,cli_291
trx_4745,cli_166
trx_4746,cli_250
trx_4747,cli_273
trx_4748,cli_80
trx_4749,cli_26
trx_4750,cli_117
trx_4751,cli_226
trx_4752,cli_351
trx_4753,cli_194
trx_4754,cli_140
trx_4755,cli_272
trx_4756,cli_316
trx_4757,cli_401
trx_4758,cli_242
trx_4759,cli_16
trx_4760,cli_183
trx_4761,cli_47
trx_4762,cli_15
trx_4763,cli_469
trx_4764,cli_408
trx_4765,cli_192
trx_4766,cli_282
trx_4767,cli_13
trx_4768,cli_347
trx_4769,cli_366
trx_4770,cli_227
trx_4771,cli_115
trx_4772,cli_372
trx_4773,cli_490
trx_4774,cli_305
trx_4775,cli_223
trx_4776,cli_28
trx_4777,cli_464
trx_4778,cli_27
trx_4779,cli_488
trx_4780,cli_404
trx_4781,cli_407
trx_4782,cli_45
trx_4783,cli_59
trx_4784,cli_354
trx_4785,cli_147
trx_4786,cli_51
trx_4787,cli_149
trx_4788,cli_323
trx_4789,cli_143
trx_4790,cli_148
trx_4791,cli_171
trx_4792,cli_317
trx_4793,cli_148
trx_4794,cli_103
trx_4795,cli_488
trx_4796,cli_138
trx_4797,cli_119
trx_4798,cli_443
trx_4799,cli_36
trx_4800,cli_171
trx_4801,cli_123
trx_4802,cli_277
trx_4803,cli_211
trx_4804,cli_193
trx_4805,cli_426
trx_4806,cli_458
trx_4807,cli_20
trx_4808,cli_416
trx_4809,cli_240
trx_4810,cli_144
trx_4811,cli_291
trx_4812,cli_141
trx_4813,cli_164
trx_4814,cli_414
trx_4815,cli_387
trx_4816,cli_133
trx_4817,cli_177
trx_4818,cli_84
trx_4819,cli_204
trx_4820,cli_37
trx_4821,cli_334
trx_4822,cli_388
trx_4823,cli_165
trx_4824,cli_23
trx_4825,cli_17
trx_4826,cli_348
trx_4827,cli_159
trx_4828,cli_326
trx_4829,cli_221
trx_4830,cli_101
trx_4831,cli_345
trx_4832,cli_327
trx_4833,cli_88
trx_4834,cli_157
trx_4835,cli_87
trx_4836,cli_413
trx_4837,cli_132
trx_4838,cli_259
trx_4839,cli_178
trx_4840,cli_489
trx_4841,cli_392
trx_4842,cli_310
trx_4843,cli_288
trx_4844,cli_114
trx_4845,cli_348
trx_4846,cli_286
trx_4847,cli_363
trx_4848,cli_82
trx_4849,cli_236
trx_4850,cli_437
trx_4851,cli_238
trx_4852,cli_444
trx_4853,cli_65
trx_4854,cli_147
trx_4855,cli_203
trx_4856,cli_113
trx_4857,cli_340
trx_4858,cli_188
trx_4859,cli_478
trx_4860,cli_291
trx_4861,cli_83
trx_4862,cli_363
trx_4863,cli_275
trx_4864,cli_428
trx_4865,cli_99
trx_4866,cli_301
trx_4867,cli_372
trx_4868,cli_273
trx_4869,cli_197
trx_4870,cli_352
trx_4871,cli_457
trx_4872,cli_401
trx_4873,cli_498
trx_4874,cli_447
trx_4875,cli_33
trx_4876,cli_78
trx_4877,cli_130
trx_4878,cli_71
trx_4879,cli_242
trx_4880,cli_138
trx_4881,cli_173
trx_4882,cli_479
trx_4883,cli_495
trx_4884,cli_425
trx_4885,cli_16
trx_4886,cli_46
trx_4887,cli_29
trx_4888,cli_426
trx_4889,cli_391
trx_4890,cli_39
trx_4891,cli_198
trx_4892,cli_403
trx_4893,cli_331
trx_4894,cli_340
trx_4895,cli_155
trx_4896,cli_283
trx_4897,cli_58
trx_4898,cli_445
trx_4899,cli_335
trx_4900,cli_495
trx_4901,cli_329
trx_4902,cli_437
trx_4903,cli_213
trx_4904,cli_262
trx_4905,cli_323
trx_4906,cli_23
trx_4907,cli_353
trx_4908,cli_296
trx_4909,cli_238
trx_4910,cli_53
trx_4911,cli_269
trx_4912,cli_171
trx_4913,cli_304
trx_4914,cli_318
trx_4915,cli_208
trx_4916,cli_44
trx_4917,cli_327
trx_4918,cli_361
trx_4919,cli_249
trx_4920,cli_460
trx_4921,cli_6
trx_4922,cli_258
trx_4923,cli_87
trx_4924,cli_430
trx_4925,cli_471
trx_4926,cli_188
trx_4927,cli_454
trx_4928,cli_29
trx_4929,cli_4
trx_4930,cli_359
trx_4931,cli_468
trx_4932,cli_368
trx_4933,cli_199
trx_4934,cli_6
trx_4935,cli_166
trx_4936,cli_385
trx_4937,cli_170
trx_4938,cli_395
trx_4939,cli_27
trx_4940,cli_107
trx_4941,cli_146
trx_4942,cli_283
trx_4943,cli_98
trx_4944,cli_75
trx_4945,cli_91
trx_4946,cli_473
trx_4947,cli_229
trx_4948,cli_197
trx_4949,cli_146
trx_4950,cli_63
trx_4951,cli_346
trx_4952,cli_372
trx_4953,cli_392
trx_4954,cli_424
trx_4955,cli_49
trx_4956,cli_9
trx_4957,cli_457
trx_4958,cli_224
trx_4959,cli_81
trx_4960,cli_181
trx_4961,cli_9
trx_4962,cli_390
trx_4963,cli_359
trx_4964,cli_415
trx_4965,cli_234
trx_4966,cli_309
trx_4967,cli_325
trx_4968,cli_466
trx_4969,cli_446
trx_4970,cli_232
trx_4971,cli_234
trx_4972,cli_33
trx_4973,cli_42
trx_4974,cli_381
trx_4975,cli_132
trx_4976,cli_402
trx_4977,cli_112
trx_4978,cli_369
trx_4979,cli_53
trx_4980,cli_141
trx_4981,cli_393
trx_4982,cli_48
trx_4983,cli_266
trx_4984,cli_158
trx_4985,cli_449
trx_4986,cli_137
trx_4987,cli_20
trx_4988,cli_384
trx_4989,cli_253
trx_4990,cli_301
trx_4991,cli_222
trx_4992,cli_202
trx_4993,cli_106
trx_4994,cli_73
trx_4995,cli_19
trx_4996,cli_276
trx_4997,cli_420
trx_4998,cli_484
trx_4999,cli_397
trx_5000,cli_441
trx_5001,cli_56
trx_5002,cli_56
trx_5003,cli_68
trx_5004,cli_197
trx_5005,cli_151
trx_5006,cli_207
trx_5007,cli_187
trx_5008,cli_150
trx_5009,cli_46
trx_5010,cli_421
trx_5011,cli_499
trx_5012,cli_207
trx_5013,cli_242
trx_5014,cli_179
trx_5015,cli_140
trx_5016,cli_498
trx_5017,cli_236
trx_5018,cli_7
trx_5019,cli_101
trx_5020,cli_159
trx_5021,cli_469
trx_5022,cli_144
trx_5023,cli_4
trx_5024,cli_327
trx_5025,cli_378
trx_5026,cli_380
trx_5027,cli_433
trx_5028,cli_93
trx_5029,cli_466
trx_5030,cli_395
trx_5031,cli_216
trx_5032,cli_171
trx_5033,cli_460
trx_5034,cli_323
trx_5035,cli_442
trx_5036,cli_137
trx_5037,cli_303
trx_5038,cli_155
trx_5039,cli_260
trx_5040,cli_475
trx_5041,cli_299
trx_5042,cli_158
trx_5043,cli_271
trx_5044,cli_122
trx_5045,cli_278
trx_5046,cli_348
trx_5047,cli_366
trx_5048,cli_20
trx_5049,cli_385
trx_5050,cli_278
trx_5051,cli_207
trx_5052,cli_394
trx_5053,cli_117
trx_5054,cli_122
trx_5055,cli_200
trx_5056,cli_385
trx_5057,cli_337
trx_5058,cli_396
trx_5059,cli_300
trx_5060,cli_327
trx_5061,cli_393
trx_5062,cli_90
trx_5063,cli_80
trx_5064,cli_215
trx_5065,cli_276
trx_5066,cli_0
trx_5067,cli_143
trx_5068,cli_249
trx_5069,cli_170
trx_5070,cli_480
trx_5071,cli_133
trx_5072,cli_75
trx_5073,cli_479
trx_5074,cli_111
trx_5075,cli_249
trx_5076,cli_266
trx_5077,cli_465
trx_5078,cli_449
trx_5079,cli_95
trx_5080,cli_432
trx_5081,cli_240
trx_5082,cli_275
trx_5083,cli_276
trx_5084,cli_291
trx_5085,cli_37
trx_5086,cli_311
trx_5087,cli_346
trx_5088,cli_494
trx_5089,cli_266
trx_5090,cli_273
trx_5091,cli_80
trx_5092,cli_97
trx_5093,cli_44
trx_5094,cli_153
trx_5095,cli_381
trx_5096,cli_314
trx_5097,cli_133
trx_5098,cli_42
trx_5099,cli_93
trx_5100,cli_179
trx_5101,cli_358
trx_5102,cli_255
trx_5103,cli_445
trx_5104,cli_241
trx_5105,cli_223
trx_5106,cli_16
trx_5107,cli_332
trx_5108,cli_116
trx_5109,cli_45
trx_5110,cli_168
trx_5111,cli_140
trx_5112,cli_389
trx_5113,cli_213
trx_5114,cli_224
trx_5115,cli_416
trx_5116,cli_387
trx_5117,cli_461
trx_5118,cli_177
trx_5119,cli_47
trx_5120,cli_98
trx_5121,cli_282
trx_5122,cli_261
trx_5123,cli_57
trx_5124,cli_252
trx_5125,cli_190
trx_5126,cli_0
trx_5127,cli_234
trx_5128,cli_283
trx_5129,cli_284
trx_5130,cli_351
trx_5131,cli_155
trx_5132,cli_90
trx_5133,cli_457
trx_5134,cli_209
trx_5135,cli_323
trx_5136,cli_229
trx_5137,cli_252
trx_5138,cli_242
trx_5139,cli_40
trx_5140,cli_361
trx_5141,cli_371
trx_5142,cli_438
trx_5143,cli_415
trx_5144,cli_122
trx_5145,cli_196
trx_5146,cli_149
trx_5147,cli_376
trx_5148,cli_239
trx_5149,cli_312
trx_5150,cli_277
trx_5151,cli_321
trx_5152,cli_424
trx_5153,cli_42
trx_5154,cli_33
trx_5155,cli_113
trx_5156,cli_1
trx_5157,cli_237
trx_5158,cli_246
trx_5159,cli_58
trx_5160,cli_35
trx_5161,cli_231
trx_5162,cli_7
trx_5163,cli_160
trx_5164,cli_288
trx_5165,cli_451
trx_5166,cli_17
trx_5167,cli_63
trx_5168,cli_60
trx_5169,cli_82
trx_5170,cli_9
trx_5171,cli_433
trx_5172,cli_105
trx_5173,cli_232
